Location_ID,Location_Name,Date_Early,Date_Mid,Date_Late,Latitude,Longitude,Region,Ocean_Basin,Ecosystem_Type,Climate_Zone,SST_2003_C,SST_2010_C,SST_2025_C,Current_U_2025_m_s,Current_V_2025_m_s,Current_Speed_2025_m_s,Current_Direction_2025_deg,Chlorophyll_2003_mg_m3,Chlorophyll_2010_mg_m3,Nitrate_2003_mmol_m3,Nitrate_2010_mmol_m3,Phosphate_2003_mmol_m3,Phosphate_2010_mmol_m3,Silicate_2003_mmol_m3,Silicate_2010_mmol_m3,Oxygen_2003_mmol_m3,Oxygen_2010_mmol_m3,Marine_Life_Production_2003_mg_m3_day,Marine_Life_Production_2010_mg_m3_day,pH_2025,DIC_2025_mmol_m3,Alkalinity_2025_mmol_m3,Sea_Ice_2003_percent,Sea_Ice_2010_percent,Sea_Ice_2025_percent
1,Eq_001,2003-01-15,2010-01-15,2025-01-15,-5.0,-82.5,Equatorial,Atlantic_Ocean,Tropical_Marine,Tropical,21.829999923706055,21.78999900817871,20.299999237060547,-0.15862135589122772,0.056352101266384125,0.16833387315273285,160.4418182373047,1.0882517099380493,1.0882517099380493,4.620720863342285,4.620720863342285,0.683583676815033,0.683583676815033,0.5443207621574402,0.5443207621574402,231.4505157470703,231.4505157470703,57.309410095214844,57.309410095214844,7.892212390899658,2.145908832550049,2.367852210998535,,,
2,Ind_002,2003-01-15,2010-01-15,2025-01-15,2.5,97.5,Indian_Ocean,Indian_Ocean,Tropical_Marine,Tropical,29.44999885559082,28.31999969482422,29.369998931884766,0.03323126584291458,0.029616808518767357,0.04451373219490051,41.7084846496582,0.16319574415683746,0.16319574415683746,0.13922204077243805,0.13922204077243805,0.00044217577669769526,0.00044217577669769526,11.653244972229004,11.653244972229004,201.42723083496094,201.42723083496094,11.08566951751709,11.08566951751709,8.03320598602295,1.870871901512146,2.1952128410339355,,,
3,ARC_003,2003-01-15,2010-01-15,2025-01-15,85.0,-150.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7999999523162842,-1.6999999284744263,-1.5099999904632568,0.08241182565689087,-0.03018335811793804,0.08776527643203735,339.88472747802734,0.08157596737146378,0.08157596737146378,8.193127632141113,8.193127632141113,1.07191002368927,1.07191002368927,19.075834274291992,19.075834274291992,373.8895568847656,373.8895568847656,0.0,0.0,8.108187675476074,2.07108211517334,2.184257745742798,1.0,0.9300000071525574,0.9099999666213989
4,ARC_004,2003-01-15,2010-01-15,2025-01-15,70.0,30.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,,,,-0.03132133185863495,-0.01966542750597,0.03698316961526871,212.1230926513672,0.04294370114803314,0.04294370114803314,4.721770286560059,4.721770286560059,0.34118756651878357,0.34118756651878357,4.860332489013672,4.860332489013672,313.3789978027344,313.3789978027344,0.0002152427041437477,0.0002152427041437477,8.145974159240723,2.1276023387908936,2.304713726043701,,,
5,ARC_005,2003-01-15,2010-01-15,2025-01-15,77.5,-127.5,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7999999523162842,-1.7899999618530273,-1.6699999570846558,-0.04138322174549103,-0.06533737480640411,0.07734043896198273,237.6507568359375,0.06933481246232986,0.06933481246232986,8.079462051391602,8.079462051391602,1.1012543439865112,1.1012543439865112,18.027606964111328,18.027606964111328,374.8799743652344,374.8799743652344,0.0,0.0,7.9443464279174805,2.0830609798431396,2.1474449634552,1.0,0.9899999499320984,0.9699999690055847
6,SAtl_006,2003-01-15,2010-01-15,2025-01-15,-27.5,-75.0,South_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,20.989999771118164,16.869998931884766,14.469999313354492,-0.18076032400131226,0.2069665640592575,0.27478983998298645,131.13328552246094,0.25148504972457886,0.25148504972457886,5.451929569244385,5.451929569244385,1.162485957145691,1.162485957145691,0.7137425541877747,0.7137425541877747,249.89122009277344,249.89122009277344,9.088016510009766,9.088016510009766,8.018625259399414,2.0993685722351074,2.3490984439849854,,,
7,SO_007,2003-01-15,2010-01-15,2025-01-15,-72.5,-112.5,Southern_Ocean,Southern_Ocean,Polar_Marine,Polar,-1.6999999284744263,-1.3600000143051147,-1.649999976158142,0.04296394810080528,-0.069306381046772,0.08154308795928955,301.7953300476074,1.7289646863937378,1.7289646863937378,24.584291458129883,24.584291458129883,1.7622236013412476,1.7622236013412476,46.860252380371094,46.860252380371094,382.0566101074219,382.0566101074219,22.529586791992188,22.529586791992188,8.097343444824219,2.188323497772217,2.316518545150757,0.9899999499320984,0.699999988079071,0.8299999833106995
8,NPac_008,2003-01-15,2010-01-15,2025-01-15,47.5,165.0,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,2.7200000286102295,5.839999675750732,13.710000038146973,0.07996602356433868,0.013871478848159313,0.08116023242473602,9.841007232666016,0.33657485246658325,0.33657485246658325,15.274391174316406,15.274391174316406,1.2986341714859009,1.2986341714859009,17.777090072631836,17.777090072631836,310.4856262207031,310.4856262207031,1.5964174270629883,1.5964174270629883,8.01661205291748,2.1731836795806885,2.300260305404663,,,
9,SO_009,2003-01-15,2010-01-15,2025-01-15,-65.0,-180.0,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,1.1899999380111694,-1.4299999475479126,-1.6299999952316284,0.057627975940704346,0.009240319952368736,0.05836408957839012,9.109512329101562,0.38982725143432617,0.38982725143432617,27.208480834960938,27.208480834960938,1.9540867805480957,1.9540867805480957,63.49684524536133,63.49684524536133,354.7436218261719,354.7436218261719,5.3683342933654785,5.3683342933654785,8.005960464477539,2.2531144618988037,2.3671793937683105,,,0.8499999642372131
10,NAtl_010,2003-01-15,2010-01-15,2025-01-15,32.5,-37.5,North_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,20.15999984741211,22.34000015258789,25.920000076293945,0.03862486779689789,0.08823419362306595,0.09631797671318054,66.35840606689453,0.20525747537612915,0.20525747537612915,0.024153482168912888,0.024153482168912888,0.01050183828920126,0.01050183828920126,0.7189221978187561,0.7189221978187561,230.9376220703125,230.9376220703125,3.282092809677124,3.282092809677124,8.06312370300293,2.1378297805786133,2.4389190673828125,,,
11,Ind_011,2003-01-15,2010-01-15,2025-01-15,10.0,82.5,Indian_Ocean,Indian_Ocean,Tropical_Marine,Tropical,26.529998779296875,27.68000030517578,28.489999771118164,-0.2987450957298279,-0.36741355061531067,0.4735412895679474,230.8853302001953,0.2563454210758209,0.2563454210758209,0.17889437079429626,0.17889437079429626,0.000759817601647228,0.000759817601647228,2.6215643882751465,2.6215643882751465,207.7227783203125,207.7227783203125,10.862444877624512,10.862444877624512,8.014225006103516,1.9589736461639404,2.2871015071868896,,,
12,Ind_012,2003-01-15,2010-01-15,2025-01-15,2.5,75.0,Indian_Ocean,Indian_Ocean,Tropical_Marine,Tropical,28.139999389648438,29.60999870300293,28.459999084472656,0.48444679379463196,-0.08829226344823837,0.49242687225341797,349.6709957122803,0.21881172060966492,0.21881172060966492,0.02874569594860077,0.02874569594860077,0.012604467570781708,0.012604467570781708,1.8802465200424194,1.8802465200424194,203.54193115234375,203.54193115234375,14.30382251739502,14.30382251739502,8.010948181152344,1.9710606336593628,2.302217960357666,,,
13,NPac_013,2003-01-15,2010-01-15,2025-01-15,55.0,-135.0,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,6.409999847412109,9.90999984741211,14.34999942779541,-0.02872990071773529,0.07390352338552475,0.07929147779941559,111.24352264404297,0.3606399595737457,0.3606399595737457,9.788971900939941,9.788971900939941,0.9064725637435913,0.9064725637435913,9.5685453414917,9.5685453414917,299.1705017089844,299.1705017089844,2.0561418533325195,2.0561418533325195,8.050837516784668,2.0717763900756836,2.2348318099975586,,,
14,NPac_014,2003-01-15,2010-01-15,2025-01-15,25.0,-127.5,North_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,20.469999313354492,21.8799991607666,23.03999900817871,-0.11875477433204651,0.08194584399461746,0.14428381621837616,145.39266967773438,0.03926711529493332,0.03926711529493332,0.000992904300801456,0.000992904300801456,0.25346076488494873,0.25346076488494873,3.002546787261963,3.002546787261963,233.4376220703125,233.4376220703125,0.1292131096124649,0.1292131096124649,8.070796012878418,2.060211181640625,2.3304083347320557,,,
15,NPac_015,2003-01-15,2010-01-15,2025-01-15,47.5,-165.0,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,6.5,7.460000038146973,12.529999732971191,0.02115495689213276,0.0028883395716547966,0.021351221948862076,7.774664878845215,0.36231788992881775,0.36231788992881775,17.004945755004883,17.004945755004883,1.3943605422973633,1.3943605422973633,20.640039443969727,20.640039443969727,313.79266357421875,313.79266357421875,2.51043701171875,2.51043701171875,8.040416717529297,2.1219699382781982,2.271341323852539,,,
16,ARC_016,2003-01-15,2010-01-15,2025-01-15,85.0,82.5,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.7999999523162842,-1.7599999904632568,-1.0499999523162842,0.021795619279146194,-0.09580883383750916,0.09825671464204788,282.81614685058594,0.08790408819913864,0.08790408819913864,5.141962051391602,5.141962051391602,0.43504002690315247,0.43504002690315247,7.724385738372803,7.724385738372803,374.67352294921875,374.67352294921875,0.0,0.0,8.150967597961426,2.1574065685272217,2.3013627529144287,1.0,1.0,0.8799999952316284
17,SPac_017,2003-01-15,2010-01-15,2025-01-15,-20.0,-180.0,South_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,25.619998931884766,25.76999855041504,24.549999237060547,0.031305622309446335,-0.06672968715429306,0.07370816171169281,295.1332015991211,0.09632884711027145,0.09632884711027145,0.0007728376658633351,0.0007728376658633351,0.14836202561855316,0.14836202561855316,1.1678930521011353,1.1678930521011353,204.00132751464844,204.00132751464844,2.2107093334198,2.2107093334198,8.064312934875488,2.0048937797546387,2.363598585128784,,,
18,NAtl_018,2003-01-15,2010-01-15,2025-01-15,47.5,-37.5,North_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,12.380000114440918,13.819999694824219,16.40999984741211,-0.02812708355486393,-0.2349252551794052,0.2366030514240265,263.172607421875,0.3164152204990387,0.3164152204990387,2.00160551071167,2.00160551071167,0.26860907673835754,0.26860907673835754,1.782916784286499,1.782916784286499,276.0549621582031,276.0549621582031,3.5569894313812256,3.5569894313812256,8.078054428100586,2.146747350692749,2.3844943046569824,,,
19,NPac_019,2003-01-15,2010-01-15,2025-01-15,32.5,-135.0,North_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,16.68000030517578,19.25,22.049999237060547,-0.03970154747366905,-0.03123600408434868,0.050516340881586075,218.1946258544922,0.0385543592274189,0.0385543592274189,0.0014606057666242123,0.0014606057666242123,0.1250099539756775,0.1250099539756775,3.0527968406677246,3.0527968406677246,239.5943603515625,239.5943603515625,0.16902682185173035,0.16902682185173035,8.072958946228027,2.0780928134918213,2.3367838859558105,,,
20,SAtl_020,2003-01-15,2010-01-15,2025-01-15,-27.5,-22.5,South_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,24.850000381469727,22.81999969482422,19.639999389648438,-0.03794875368475914,0.0008376039331778884,0.037957996129989624,178.73556518554688,0.05423285812139511,0.05423285812139511,0.0009459262364543974,0.0009459262364543974,0.11224082112312317,0.11224082112312317,1.4793689250946045,1.4793689250946045,218.77789306640625,218.77789306640625,0.35576489567756653,0.35576489567756653,8.034360885620117,2.120547294616699,2.4516024589538574,,,
21,Ind_021,2003-01-15,2010-01-15,2025-01-15,-27.5,37.5,Indian_Ocean,Indian_Ocean,Temperate_Marine,Subtropical,26.28999900817871,23.939998626708984,22.90999984741211,-0.6449004411697388,-0.15621986985206604,0.6635519862174988,193.61697387695312,0.09497548639774323,0.09497548639774323,0.0022887173108756542,0.0022887173108756542,0.014414286240935326,0.014414286240935326,1.9125845432281494,1.9125845432281494,205.68414306640625,205.68414306640625,3.20229172706604,3.20229172706604,8.055041313171387,2.0764434337615967,2.3953166007995605,,,
22,Eq_022,2003-01-15,2010-01-15,2025-01-15,-12.5,52.5,Equatorial,Indian_Ocean,Tropical_Marine,Tropical,29.85999870300293,26.459999084472656,25.670000076293945,-0.5580572485923767,0.02953600138425827,0.5588383078575134,176.97035217285156,0.07534518837928772,0.07534518837928772,0.0009214712190441787,0.0009214712190441787,0.038906946778297424,0.038906946778297424,1.8839343786239624,1.8839343786239624,203.6497802734375,203.6497802734375,0.8785374760627747,0.8785374760627747,8.00171947479248,2.009188175201416,2.338427782058716,,,
23,NAtl_023,2003-01-15,2010-01-15,2025-01-15,55.0,-15.0,North_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,10.09999942779541,11.75999927520752,14.819999694824219,-0.10978852212429047,-0.23497380316257477,0.2593573033809662,244.9562759399414,0.16329720616340637,0.16329720616340637,7.759699821472168,7.759699821472168,0.5471357107162476,0.5471357107162476,3.782585620880127,3.782585620880127,252.5314483642578,252.5314483642578,0.1457766890525818,0.1457766890525818,8.055340766906738,2.1756205558776855,2.388836622238159,,,
24,NPac_024,2003-01-15,2010-01-15,2025-01-15,55.0,-142.5,North_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,5.599999904632568,7.210000038146973,13.809999465942383,-0.04380195215344429,0.06546429544687271,0.07876665145158768,123.7863540649414,0.3809545636177063,0.3809545636177063,10.3887300491333,10.3887300491333,0.9392587542533875,0.9392587542533875,9.966041564941406,9.966041564941406,305.544189453125,305.544189453125,2.6499133110046387,2.6499133110046387,8.020448684692383,2.1129651069641113,2.2506444454193115,,,
25,SPac_025,2003-01-15,2010-01-15,2025-01-15,-20.0,-142.5,South_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,26.93000030517578,25.6299991607666,26.26999855041504,0.0012416400713846087,-0.09235254675149918,0.09236089140176773,270.77027893066406,0.08470526337623596,0.08470526337623596,0.00044726612395606935,0.00044726612395606935,0.2033558338880539,0.2033558338880539,0.9616541266441345,0.9616541266441345,204.91140747070312,204.91140747070312,1.3495328426361084,1.3495328426361084,8.055001258850098,2.0711941719055176,2.4367003440856934,,,
26,NPac_026,2003-01-15,2010-01-15,2025-01-15,17.5,-180.0,North_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,24.65999984741211,27.5,29.279998779296875,-0.04325609654188156,0.09315205365419388,0.10270537436008453,114.90827178955078,0.0519026480615139,0.0519026480615139,0.0009880659636110067,0.0009880659636110067,0.2104809731245041,0.2104809731245041,1.674058198928833,1.674058198928833,203.68948364257812,203.68948364257812,0.5877437591552734,0.5877437591552734,8.042106628417969,2.036900043487549,2.365001916885376,,,
27,SO_027,2003-01-15,2010-01-15,2025-01-15,-65.0,-67.5,Southern_Ocean,Southern_Ocean,Subpolar_Marine,Temperate,1.3899999856948853,-1.059999942779541,-1.5799999237060547,0.11102714389562607,-0.009018562734127045,0.11139282584190369,355.3561487197876,0.599084198474884,0.599084198474884,24.804492950439453,24.804492950439453,1.8072935342788696,1.8072935342788696,41.92739486694336,41.92739486694336,360.2302551269531,360.2302551269531,5.517087459564209,5.517087459564209,8.049585342407227,2.2027764320373535,2.3287153244018555,,,0.7099999785423279
28,SAtl_028,2003-01-15,2010-01-15,2025-01-15,-57.5,15.0,South_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,1.2699999809265137,-1.6200000047683716,-1.7699999809265137,0.10277415812015533,-0.033678583800792694,0.1081516295671463,341.8562870025635,0.6607190370559692,0.6607190370559692,28.760940551757812,28.760940551757812,2.0729198455810547,2.0729198455810547,110.00298309326172,110.00298309326172,359.07989501953125,359.07989501953125,5.706014156341553,5.706014156341553,8.010491371154785,2.2432448863983154,2.366093158721924,,0.8499999642372131,0.949999988079071
29,Ind_029,2003-01-15,2010-01-15,2025-01-15,-50.0,97.5,Indian_Ocean,Atlantic_Ocean,Subpolar_Marine,Temperate,6.339999675750732,4.489999771118164,4.199999809265137,0.13419902324676514,0.08123239874839783,0.15686962008476257,31.18705940246582,0.33484044671058655,0.33484044671058655,18.4498348236084,18.4498348236084,1.3731894493103027,1.3731894493103027,18.45653533935547,18.45653533935547,306.01513671875,306.01513671875,6.229681491851807,6.229681491851807,8.043768882751465,2.1819818019866943,2.3437862396240234,,,
30,NPac_030,2003-01-15,2010-01-15,2025-01-15,2.5,-105.0,North_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,26.369998931884766,26.309999465942383,25.969999313354492,-0.7241325974464417,0.2591475546360016,0.769106924533844,160.30906677246094,0.16693733632564545,0.16693733632564545,2.218073606491089,2.218073606491089,0.500674843788147,0.500674843788147,1.5396441221237183,1.5396441221237183,211.5778350830078,211.5778350830078,7.1579365730285645,7.1579365730285645,7.943741798400879,2.011593818664551,2.2871835231781006,,,
31,NAtl_031,2003-01-15,2010-01-15,2025-01-15,32.5,-52.5,North_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,20.020000457763672,22.219999313354492,27.18000030517578,-0.14033827185630798,0.08044999092817307,0.1617622673511505,150.17616271972656,0.15520823001861572,0.15520823001861572,0.016762468963861465,0.016762468963861465,0.008442605845630169,0.008442605845630169,1.1531927585601807,1.1531927585601807,230.3184356689453,230.3184356689453,2.16886830329895,2.16886830329895,8.072909355163574,2.1323165893554688,2.4404852390289307,,,
32,Eq_032,2003-01-15,2010-01-15,2025-01-15,-12.5,-142.5,Equatorial,Pacific_Ocean,Tropical_Marine,Tropical,28.8799991607666,28.53999900817871,27.260000228881836,-0.06900771707296371,-0.07826115936040878,0.10434018075466156,228.5953826904297,0.13844874501228333,0.13844874501228333,0.7934522032737732,0.7934522032737732,0.3697153627872467,0.3697153627872467,1.6247583627700806,1.6247583627700806,204.42762756347656,204.42762756347656,4.883011341094971,4.883011341094971,8.02564525604248,2.0723581314086914,2.4395627975463867,,,
33,Ind_033,2003-01-15,2010-01-15,2025-01-15,10.0,142.5,Indian_Ocean,Indian_Ocean,Tropical_Marine,Tropical,27.239999771118164,28.399999618530273,29.670000076293945,-0.1298404335975647,-0.02920057438313961,0.13308347761631012,192.67471313476562,0.08220580220222473,0.08220580220222473,0.0009665380930528045,0.0009665380930528045,0.07890692353248596,0.07890692353248596,1.5343459844589233,1.5343459844589233,199.5307159423828,199.5307159423828,2.161684274673462,2.161684274673462,8.019484519958496,1.992281436920166,2.3250460624694824,,,
34,NAtl_034,2003-01-15,2010-01-15,2025-01-15,2.5,0.0,North_Atlantic,Atlantic_Ocean,Tropical_Marine,Tropical,28.19999885559082,28.119998931884766,26.03999900817871,0.09974857419729233,0.09390877932310104,0.13699868321418762,43.27275085449219,0.1037042960524559,0.1037042960524559,0.050533175468444824,0.050533175468444824,6.264120020205155e-05,6.264120020205155e-05,1.5286985635757446,1.5286985635757446,205.98812866210938,205.98812866210938,1.7111761569976807,1.7111761569976807,8.017378807067871,1.984982967376709,2.3318874835968018,,,
35,Ind_035,2003-01-15,2010-01-15,2025-01-15,-42.5,97.5,Indian_Ocean,Atlantic_Ocean,Subpolar_Marine,Temperate,12.479999542236328,11.359999656677246,10.789999961853027,0.16210995614528656,0.02767406590282917,0.1644551306962967,9.687671661376953,0.29742109775543213,0.29742109775543213,7.506433010101318,7.506433010101318,0.6705531477928162,0.6705531477928162,3.9988577365875244,3.9988577365875244,262.15008544921875,262.15008544921875,9.865579605102539,9.865579605102539,8.039082527160645,2.135448932647705,2.359786033630371,,,
36,NPac_036,2003-01-15,2010-01-15,2025-01-15,32.5,-165.0,North_Pacific,Pacific_Ocean,Temperate_Marine,Subtropical,16.020000457763672,20.81999969482422,26.51999855041504,-0.044183190912008286,0.21927104890346527,0.22367821633815765,101.3925552368164,0.0966595932841301,0.0966595932841301,0.007660747040063143,0.007660747040063143,0.0558607243001461,0.0558607243001461,2.345712423324585,2.345712423324585,233.79299926757812,233.79299926757812,0.9245865941047668,0.9245865941047668,8.085408210754395,2.073519229888916,2.336944580078125,,,
37,SPac_037,2003-01-15,2010-01-15,2025-01-15,-20.0,-82.5,South_Pacific,Atlantic_Ocean,Tropical_Marine,Tropical,22.31999969482422,18.93000030517578,17.260000228881836,-0.06823252141475677,-0.0054500168189406395,0.06844983249902725,184.56675720214844,0.1375848948955536,0.1375848948955536,0.8215160369873047,0.8215160369873047,0.456248939037323,0.456248939037323,0.8529563546180725,0.8529563546180725,241.1216583251953,241.1216583251953,2.955404758453369,2.955404758453369,8.007011413574219,2.1347973346710205,2.40814208984375,,,
38,Ind_038,2003-01-15,2010-01-15,2025-01-15,-27.5,45.0,Indian_Ocean,Indian_Ocean,Temperate_Marine,Subtropical,26.239999771118164,23.6299991607666,22.329999923706055,-0.4471265375614166,-0.23823755979537964,0.5066352486610413,208.049560546875,0.08742655813694,0.08742655813694,0.003384003881365061,0.003384003881365061,0.005984507035464048,0.005984507035464048,1.9596384763717651,1.9596384763717651,210.9797821044922,210.9797821044922,2.0564136505126953,2.0564136505126953,8.04776382446289,2.0572612285614014,2.3810791969299316,,,
39,Eq_039,2003-01-15,2010-01-15,2025-01-15,-12.5,-157.5,Equatorial,Pacific_Ocean,Tropical_Marine,Tropical,29.559999465942383,30.19999885559082,28.439998626708984,-0.05419148877263069,-0.012753674760460854,0.055672015994787216,193.24325561523438,0.05639403685927391,0.05639403685927391,0.0006635334575548768,0.0006635334575548768,0.2858438193798065,0.2858438193798065,1.3790696859359741,1.3790696859359741,199.14620971679688,199.14620971679688,0.634681761264801,0.634681761264801,8.033926963806152,2.0380334854125977,2.411311388015747,,,
40,SPac_040,2003-01-15,2010-01-15,2025-01-15,-57.5,-150.0,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,4.190000057220459,1.1200000047683716,-0.7599999904632568,0.08063429594039917,0.3122576177120209,0.32250070571899414,75.52081298828125,0.2889444828033447,0.2889444828033447,24.86994171142578,24.86994171142578,1.8003302812576294,1.8003302812576294,37.373016357421875,37.373016357421875,345.12255859375,345.12255859375,5.216132164001465,5.216132164001465,8.006210327148438,2.22373104095459,2.3534443378448486,,,
41,ARC_041,2003-01-15,2010-01-15,2025-01-15,77.5,30.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.5399999618530273,-1.6399999856948853,2.5199999809265137,-0.01800440065562725,-0.02343805506825447,0.029555046930909157,232.46963500976562,0.04687337204813957,0.04687337204813957,5.55577278137207,5.55577278137207,0.4288911521434784,0.4288911521434784,2.520935535430908,2.520935535430908,359.2521057128906,359.2521057128906,0.0,0.0,8.13873291015625,2.192704200744629,2.3440358638763428,0.9300000071525574,0.9699999690055847,
42,ARC_042,2003-01-15,2010-01-15,2025-01-15,70.0,15.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,5.71999979019165,7.519999980926514,9.429999351501465,-0.09088967740535736,-0.047948598861694336,0.10276187211275101,207.81378173828125,0.06186477839946747,0.06186477839946747,7.6147780418396,7.6147780418396,0.5412326455116272,0.5412326455116272,4.0078535079956055,4.0078535079956055,299.5529479980469,299.5529479980469,4.833674756810069e-05,4.833674756810069e-05,8.0968656539917,2.176198959350586,2.367421865463257,,,
43,NAtl_043,2003-01-15,2010-01-15,2025-01-15,25.0,-75.0,North_Atlantic,Atlantic_Ocean,Temperate_Marine,Subtropical,24.53999900817871,26.579999923706055,29.170000076293945,0.11610322445631027,-0.03961802273988724,0.12267658859491348,341.15876960754395,0.061351872980594635,0.061351872980594635,0.0021425201557576656,0.0021425201557576656,0.005483269225805998,0.005483269225805998,2.126464366912842,2.126464366912842,214.46563720703125,214.46563720703125,0.7061818838119507,0.7061818838119507,8.069698333740234,2.1023290157318115,2.459937334060669,,,
44,SAtl_044,2003-01-15,2010-01-15,2025-01-15,-20.0,-22.5,South_Atlantic,Atlantic_Ocean,Tropical_Marine,Tropical,25.44999885559082,24.18000030517578,22.469999313354492,-0.09125068783760071,0.013004979118704796,0.09217275679111481,171.88885498046875,0.08166642487049103,0.08166642487049103,0.0005836095078848302,0.0005836095078848302,0.1242508739233017,0.1242508739233017,1.3404872417449951,1.3404872417449951,212.96823120117188,212.96823120117188,0.9243635535240173,0.9243635535240173,8.005290985107422,2.1587119102478027,2.506571054458618,,,
45,SPac_045,2003-01-15,2010-01-15,2025-01-15,-50.0,-165.0,South_Pacific,Pacific_Ocean,Subpolar_Marine,Temperate,12.40999984741211,9.979999542236328,8.15999984741211,0.3137897253036499,0.16120736300945282,0.35277727246284485,27.191526412963867,0.2991122901439667,0.2991122901439667,15.511887550354004,15.511887550354004,1.2272220849990845,1.2272220849990845,11.338042259216309,11.338042259216309,287.8464660644531,287.8464660644531,7.5810089111328125,7.5810089111328125,8.044584274291992,2.132159471511841,2.354246139526367,,,
46,ARC_046,2003-01-15,2010-01-15,2025-01-15,70.0,-135.0,Arctic,Arctic_Ocean,Polar_Marine,Polar,-1.71999990940094,-1.659999966621399,6.589999675750732,-0.09178166836500168,-0.022168751806020737,0.09442101418972015,193.57904052734375,0.1047205924987793,0.1047205924987793,6.429280757904053,6.429280757904053,0.8713173270225525,0.8713173270225525,22.84542465209961,22.84542465209961,370.45086669921875,370.45086669921875,2.0006611521239392e-05,2.0006611521239392e-05,7.854201793670654,2.01725435256958,2.0451698303222656,0.9300000071525574,0.8999999761581421,
47,SAtl_047,2003-01-15,2010-01-15,2025-01-15,-57.5,-52.5,South_Atlantic,Atlantic_Ocean,Subpolar_Marine,Temperate,3.669999837875366,0.7699999809265137,-1.2300000190734863,0.06700478494167328,-0.15439806878566742,0.16831044852733612,293.45960235595703,0.2802104353904724,0.2802104353904724,24.006296157836914,24.006296157836914,1.7530982494354248,1.7530982494354248,29.246946334838867,29.246946334838867,340.1871337890625,340.1871337890625,5.766026973724365,5.766026973724365,8.012690544128418,2.2192487716674805,2.3467938899993896,,,
48,Eq_048,2003-01-15,2010-01-15,2025-01-15,-12.5,-30.0,Equatorial,Atlantic_Ocean,Tropical_Marine,Tropical,25.760000228881836,26.06999969482422,26.03999900817871,-0.12097018957138062,0.10349985957145691,0.15920428931713104,139.4503173828125,0.08476503193378448,0.08476503193378448,0.0008081478299573064,0.0008081478299573064,0.00147220806684345,0.00147220806684345,1.295197606086731,1.295197606086731,204.2879180908203,204.2879180908203,1.3368587493896484,1.3368587493896484,8.00789737701416,2.133512258529663,2.5049004554748535,,,
49,SPac_049,2003-01-15,2010-01-15,2025-01-15,-20.0,-165.0,South_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,26.93000030517578,26.439998626708984,25.799999237060547,-0.15293218195438385,-0.01856059953570366,0.15405437350273132,186.91986083984375,0.07247620820999146,0.07247620820999146,0.0006551235564984381,0.0006551235564984381,0.18411536514759064,0.18411536514759064,1.226778268814087,1.226778268814087,203.7008056640625,203.7008056640625,0.8857520818710327,0.8857520818710327,8.038664817810059,2.0466208457946777,2.400251865386963,,,
50,NPac_050,2003-01-15,2010-01-15,2025-01-15,10.0,-142.5,North_Pacific,Pacific_Ocean,Tropical_Marine,Tropical,27.599998474121094,26.60999870300293,28.489999771118164,0.04615827277302742,-0.19346526265144348,0.1988954395055771,283.4191589355469,0.16607406735420227,0.16607406735420227,1.444734811782837,1.444734811782837,0.4331629276275635,0.4331629276275635,2.177729606628418,2.177729606628418,209.50466918945312,209.50466918945312,6.844032287597656,6.844032287597656,8.009740829467773,2.0291004180908203,2.3413147926330566,,,
